f01_CPR,f02_WickAsym,f03_BEF,f04_TCS,f05_SPI,f06_LRSlope,f07_RECR,f08_SCM,f09_HLER,f10_EP,f11_KE,f12_MCS,f13_Work,f14_EDR,f15_AI,f16_PPShigh,f16_PPSlow,f17_SCR,f18_RVD,f19_WBER,f20_NCDE,rsi14,rsi6,stoch_k,stoch_d,bb_pct,mom5,mom10,mom20,ll_dist10,hh_dist10,vol_accel,atr_ratio,spread_norm,hour_enc,dow_enc,time,idx,direction,rule,atr,entry_price,label
0.443243,-0.263063,0.376577,-0.209662,-0.164,-0.666997,2.141823,-2.083333,0.226207,0.0,-1.849021,0.088678,-1.831309,0.157123,-0.113514,-1.749783,1.424081,0.510345,0.70489,1.655502,-0.568765,-0.3120414874845174,-0.4689181111786148,0.2262068965506874,0.1158325156520027,-0.0213294633504064,-2.596955822254237,-2.690508600374131,-5.448583096057137,-0.5717114218438679,3.723054077401188,0.4176608416187226,0.2072112985522565,1.5592129686650082,-0.2588190451025208,0.5877852522924732,2026-02-25 13:15:00,58287,-1,R2d_continuation,5.7721428571427555,5159.59,0
0.333333,0.412935,0.079602,0.026534,0.380065,0.260796,0.905405,0.583333,0.724846,1.725322,0.306522,0.162673,0.179396,0.202837,-0.333333,0.317474,-1.114079,0.412731,8.0,11.5625,0.076877,-0.0432098765603752,0.3166791885431672,0.7248459958857458,0.8431573324983347,0.5923409721655203,0.9154145798374714,0.4674457428956773,-2.1463550361297288,3.6967167500671234,0.4323873121786166,-0.2306637457315145,0.0543268765129576,1.7529215358590555,-0.2588190451025208,0.5877852522924732,2026-02-25 13:50:00,58294,-1,R2b_v_reversal,5.134285714285592,5173.65,0
0.566502,0.068966,0.20197,0.114417,0.055037,-0.084915,0.798427,0.916667,0.724878,0.0,0.403026,-0.008781,0.282626,1.125203,0.133005,-0.234402,-1.134418,0.396098,0.189696,3.95122,0.208323,0.1995179431981816,0.0781342839960255,0.7248780487734442,0.4733566180380648,0.7892338963268339,0.1990206918293565,2.4545885325631365,2.9853103774415546,2.750908229286796,0.6235981677321715,0.090794755763647,-0.0826578724108358,1.9902069182943696,-0.4999999999999997,0.5877852522924732,2026-02-25 14:40:00,58304,1,R2d_continuation,4.5221428571427555,5184.75,0
0.255965,-0.206074,0.694143,-0.516467,-0.063029,0.071505,1.021607,-1.083333,0.501453,-0.858473,-0.520768,-0.105205,-1.218331,2.928896,-0.488069,0.004428,-0.30993,0.670058,0.743056,0.440625,-0.63574,0.0618878005109372,0.1798096532693887,0.5014534883649022,0.7403162573036216,0.7828395594114261,0.5755850727261131,0.9032258064318056,3.269765970832213,2.3687539531419106,0.7549019607675721,0.1420650342228511,-0.0848125776227819,1.9924098671285744,-0.7071067811865471,0.5877852522924732,2026-02-25 15:25:00,58313,-1,R2b_v_reversal,4.517142857142842,5188.02,1
0.163158,0.021053,0.652632,-0.54615,0.007313,-0.143148,0.817644,-0.916667,0.068889,0.0,-0.335559,0.057735,-0.99104,0.796342,-0.673684,-1.121035,0.306129,0.422222,0.535637,0.532258,-0.680027,-0.1021037359650724,-0.1568132660566668,0.0688888888881113,0.3740299198388963,0.1566550018046336,-0.6790883892678773,-1.129658145956676,-0.2500769941430166,0.2242069602661731,1.869109947603659,0.0890550973265071,-0.060267883002535,1.9402525407650275,-0.8660254037844384,0.5877852522924732,2026-02-25 16:15:00,58323,-1,R2d_continuation,4.63857142857153,5182.78,1
0.995627,-0.058309,0.932945,0.928865,-0.00391,0.119658,0.531165,0.916667,0.971405,0.0,0.415927,-0.228337,0.666724,1.285424,0.991254,0.091738,-2.163153,0.288478,0.406369,0.071875,0.810327,-0.0639497422778772,-0.0115044247852451,0.9714045416275258,0.5425899386744043,0.4352811340817465,0.0345679012341369,-0.4507122507062971,-0.8867996201211636,3.071225071184134,1.2524216524049978,0.75154721912516,0.4787041327594314,1.1965811965652753,-0.8660254037844384,0.5877852522924732,2026-02-25 16:45:00,58329,1,R2d_continuation,7.5214285714286495,5181.74,1
0.055714,0.49,0.398571,-0.376365,0.2947,0.463402,0.860479,0.083333,0.760334,-0.648148,-0.358101,0.021705,-0.538436,1.902146,-0.888571,0.15475,-1.881174,0.253807,0.3687,1.508961,-0.418761,0.0700143285033469,0.43346098610436,0.7603335750516417,0.878168906361112,0.8419908280755212,2.480829015514097,1.5837651122434155,0.9502590673459834,4.502245250377314,0.6443868739127523,-0.1771039039616614,0.5655037596128341,1.0880829015412476,-0.9659258262890684,0.5877852522924732,2026-02-25 17:05:00,58333,-1,R2b_v_reversal,8.271428571428585,5195.88,1
0.251327,0.410619,0.086726,-0.064929,0.375008,0.05388,0.795495,-1.583333,0.654976,0.0,-0.249439,0.087159,-0.166704,0.017055,-0.497345,0.045004,-0.826324,0.460848,1.093023,10.530612,-0.087807,0.0597151576646247,0.329488465371206,0.6549755301740705,0.7825437534174525,0.7025396120889483,0.8038217697907571,0.1625145102220062,1.6251451022209715,2.856505045057563,0.4837931958151124,-0.5407893640165624,0.323981093731404,1.1251004553837496,-1.0,0.5877852522924732,2026-02-25 18:00:00,58344,-1,R2b_v_reversal,7.999285714285634,5194.48,0
0.277778,0.561111,0.116667,0.032407,0.495648,0.144724,0.700049,1.416667,0.742319,0.0,0.201359,-0.034131,0.183019,1.730897,-0.444444,0.428356,-1.144044,0.356789,0.095344,7.571429,0.118909,0.2424242423996476,0.3083333332929482,0.7423191278419665,0.7684055781451348,0.8847068328844035,1.1881138252119146,1.6940317300128307,5.926466884810939,3.1289347770789564,0.0299672626537267,0.0717539270674902,-0.1366021129571251,1.5865021404907385,-0.9659258262890684,0.5877852522924732,2026-02-25 19:10:00,58358,-1,R2b_v_reversal,5.672857142857343,5214.96,1
0.084991,-0.059675,0.889693,-0.814077,-0.006583,-0.883422,1.523416,-1.583333,0.04141,0.0,-3.347751,0.908366,-2.337346,1.299844,-0.830018,-2.615642,2.288102,0.487225,1.578947,0.123984,-1.379761,-0.3826086956624141,-0.4028062970608008,0.0414096916295354,0.1076812364356915,-0.2154124747321004,-4.7493315505801545,-5.675802138771892,-8.642379678740093,-2.068181818085074,6.092245989019937,0.9093656120143704,-0.6369628153886542,14.037433154423349,-0.7071067811865477,0.5877852522924732,2026-02-25 21:05:00,58381,-1,R2d_continuation,2.1371428571428623,5194.69,0
0.910074,-0.098463,0.721685,0.656786,-0.027404,-0.004189,4.459391,-0.083333,0.910074,3.177215,13.818583,0.106364,3.325363,4.236306,0.820148,1.451165,0.846762,1.0,2.64375,0.385647,1.029066,0.0003516174156021,0.0494548286475953,0.9100739897500876,0.3341634642627859,0.6239488830657195,1.576832656503497,0.1555888010213356,-1.346441547298889,3.937593502767375,0.0598418465465628,1.8606017377881603,-0.4230693352635194,2.692883094597778,-0.7071067811865477,0.5877852522924732,2026-02-25 21:10:00,58382,1,R2b_v_reversal,3.3421428571428544,5207.38,0
0.974914,-0.261117,0.688712,0.671435,-0.081283,0.141166,0.907633,0.416667,0.673876,1.247511,1.609653,0.020143,0.962665,1.512882,0.949829,-1.127283,-0.673097,0.499146,1.566234,0.451987,0.72691,-0.0406937202594213,0.0095264017336468,0.6738759248680731,0.5181180041708185,0.4306230104681671,0.7651614788678284,-0.6608212772041689,-0.7590238199464804,2.4223293876457306,1.1722928539875064,0.7732571572319118,-0.1190691974329445,1.8412976764200155,-0.7071067811865477,0.5877852522924732,2026-02-25 21:25:00,58385,1,R2a_vol_breakout,4.887857142857164,5203.23,0
0.111621,-0.035168,0.811927,-0.721299,-0.006614,-0.566949,1.855977,-1.416667,0.060405,0.0,-1.253792,0.559755,-2.566516,1.201789,-0.776758,-1.18523,1.451574,0.541167,1.481172,0.231638,-1.012094,-0.0861231569918312,-0.4433628318599206,0.060405461315432,0.1929162616683042,-0.3313157067583103,-2.4891041161925376,-2.236077481813019,-2.6271186440359413,-1.2009685229878777,2.8111380144937024,-0.0878283622252047,0.6201297336359353,1.6949152542167505,-0.5000000000000004,0.5877852522924732,2026-02-25 22:15:00,58395,-1,R2d_continuation,8.260000000000089,5184.76,1
0.996639,-0.302521,0.690756,0.688434,-0.093553,-0.587214,0.637045,0.416667,0.255273,0.454893,0.320646,-0.264473,0.880193,3.029856,0.993277,-2.325707,0.048452,0.256134,0.387006,0.447689,0.635254,-0.1886081108709214,-0.3140511645708898,0.2552733534212072,0.107590337772723,-0.0202096861876678,-2.1668909824742024,-1.974427994589813,-2.1493943472119743,0.7496635262348078,2.572005383545364,-0.0941057761634894,0.4584846453613609,1.2113055181532535,-0.5000000000000004,0.5877852522924732,2026-02-25 22:20:00,58396,1,R2b_v_reversal,7.430000000000161,5188.87,0
0.689252,0.176402,0.554907,0.382471,0.078515,0.338352,0.842105,0.916667,0.878149,0.0,0.617124,-0.272381,0.635958,1.871549,0.378505,0.458144,-1.722258,0.392121,0.323141,0.802105,0.419128,0.2544921505379794,0.1553006819468819,0.8781493357723964,0.5571973195729666,0.7545289447031259,1.1408176508612256,1.757300454227647,-0.9370538611169936,2.487994808533428,-0.1129136924060461,0.2716509398860187,0.1802873305214731,9.214795587161246,0.2588190451025207,-0.587785252292473,2026-02-26 01:05:00,58417,1,R2d_continuation,7.705000000000122,5178.98,0
0.872399,-0.140083,0.604716,0.527554,-0.055373,0.705236,0.718664,2.083333,0.969984,0.0,0.359812,-0.207738,0.791271,1.296124,0.744799,0.517691,-2.209597,0.235237,0.39457,0.65367,0.509288,0.1197155274423618,0.3871080139187433,0.9699836867831304,0.8961940417193149,1.095407515695941,2.995545844153352,1.8260358013064129,1.6613160769617024,3.527355239894689,-0.4094461719424614,-0.1072291122810124,0.0176208590346216,2.9414236490115355,0.4999999999999999,-0.587785252292473,2026-02-26 02:25:00,58433,1,R2d_continuation,8.4992857142857,5185.18,0
0.004431,0.558346,0.432792,-0.430874,0.316698,0.539424,0.762173,0.083333,0.766459,-0.938974,-0.331796,0.350738,-0.557861,1.351422,-0.991137,0.345337,-1.782037,0.234581,0.676606,1.31058,-0.511595,0.1113817969039897,0.396163322754722,0.7664587664560915,0.901078302021924,0.9205022349355952,2.451052857727255,1.1563386334196486,2.181521271997713,3.25242801886929,0.4656639449880456,-0.1265703201807856,-0.0142837778421842,3.008165019301998,0.4999999999999999,-0.587785252292473,2026-02-26 02:30:00,58434,-1,R2b_v_reversal,8.310714285714312,5182.23,0
0.195402,-0.140485,0.749681,-0.603191,-0.035166,-0.112196,0.874128,-0.916667,0.091452,0.0,-0.509812,-0.103256,-0.909471,0.411987,-0.609195,-1.147752,0.448784,0.468022,1.822981,0.333901,-0.63894,0.0822270810430232,-0.1263423878782127,0.09145248057326,0.2647069471442951,0.5115239663996319,-1.853168754581844,-0.292741341189975,1.6635961679963105,-0.1005895357392746,2.281319086190141,0.0228965291516889,-0.1156483643342904,1.1606484892997022,0.7071067811865475,-0.587785252292473,2026-02-26 03:25:00,58445,-1,R2d_continuation,7.754285714285678,5180.3,0
0.981152,-0.158115,0.804188,0.789031,-0.030961,-0.115487,1.200126,0.416667,0.548595,1.219668,0.798023,0.173603,1.633798,2.880015,0.962304,-0.996126,0.046301,0.559133,1.27598,0.24349,0.837277,0.0576318835657255,-0.1049420378351774,0.5485948477719598,0.2963647807735959,0.6737275407815324,0.5106302560642594,-0.0754039497296642,2.4036662571731653,1.193234432564707,1.3493338372683406,0.1799507887074143,-0.1381416500088504,3.307190777618541,0.7071067811865475,-0.587785252292473,2026-02-26 03:30:00,58446,1,R2b_v_reversal,7.559285714285709,5187.79,0
0.618705,-0.081192,0.156218,0.096653,-0.068509,-0.281066,1.503283,-0.083333,0.389896,1.746858,0.931144,-0.046601,0.730698,1.46273,0.23741,-0.725105,0.520337,0.630181,0.792553,5.401316,0.21036,-1.7140067143373017e-11,-0.1664994985055179,0.389896373054485,0.1593002673958829,0.1401751425715415,-0.3604488078490357,-1.2973352033478436,-1.1220196353278646,0.323983169700977,2.0757363253565755,-0.1358723346636451,-0.1404208854922296,1.2622720897438475,0.8660254037844386,-0.587785252292473,2026-02-26 04:35:00,58459,1,R2b_v_reversal,7.130000000000109,5180.3,1
0.849105,-0.44757,0.250639,0.212819,-0.335392,0.202709,0.757752,1.583333,0.755535,0.0,0.23143,-0.191671,0.50517,1.068957,0.69821,-0.358439,-0.697738,0.360701,0.323432,2.989796,0.232963,0.1059979317257387,0.3193484698428744,0.7555350553435366,0.7684621429462927,0.8185135429217552,1.1779766343318672,2.133233905008698,0.3253790703398252,2.9893114590579266,0.4610986825672539,0.0679448575321608,-0.2643293931862989,4.523987074243824,0.9659258262890684,-0.587785252292473,2026-02-26 05:20:00,58468,1,R2d_continuation,5.74714285714299,5191.07,0
0.819608,-0.227451,0.411765,0.337486,-0.133795,-0.251024,1.090909,0.416667,0.391386,0.632754,0.302469,-0.06364,0.940403,3.324037,0.639216,-0.85098,0.103704,0.477528,0.380435,1.428571,0.423929,0.1540167569780305,-0.0828125000391355,0.3913857677829494,0.3932625314164528,0.5450960363031994,-0.4941176470437132,-0.500217864908584,1.6714596949379723,0.533769063164541,2.040522875754609,0.0517304078408109,-0.4638539440112874,7.625272330922014,1.0,-0.587785252292473,2026-02-26 06:50:00,58486,1,R2b_v_reversal,3.2785714285714675,5192.54,1
